timestamp,trip_id,route_id,trip_start_time,trip_start_date,vehicle_id,vehicle_label,vehicle_license_plate,latitude,longitude,bearing,speed,stop_id,stop_status,occupancy_status,congestion_level,progress,block_assigned,dist_along_route,dist_from_stop,mid,stop_sequence
2023-05-17 07:09:19+00,OH_B3-Weekday-SDon-012600_M101_4,M102,,2023-05-17,MTA NYCT_5877,,,40.729103,-73.990234,234.92,,903147,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:39+00,JA_B3-Weekday-SDon-157500_MISC_890,Q3,,2023-05-16,MTA NYCT_8045,,,40.711830,-73.789864,198.04,,503195,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:08+00,JA_B3-Weekday-SDon-017500_Q17_301,Q17,,2023-05-17,MTA NYCT_8050,,,40.731396,-73.782211,115.10,,501336,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:35+00,GH_B3-Weekday-SDon-018000_BX402_1,BX40,,2023-05-17,MTA NYCT_5808,,,40.851948,-73.897041,343.30,,102370,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:30+00,OH_B3-Weekday-SDon-015000_M15_204,M15,,2023-05-17,MTA NYCT_5830,,,40.797077,-73.934624,54.36,,401729,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:25+00,OH_B3-Weekday-SDon-016200_M101_1,M103,,2023-05-17,MTA NYCT_5811,,,40.779518,-73.953468,53.86,,402696,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:28+00,GH_B3-Weekday-SDon-017300_BX41_902,BX41,,2023-05-17,MTA NYCT_5567,,,40.844524,-73.902718,241.70,,103695,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:25+00,OF_B3-Weekday-SDon-016000_M7_201,M7,,2023-05-17,MTA NYCT_9761,,,40.765335,-73.980171,234.16,,400950,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:29+00,JA_B3-Weekday-SDon-017000_Q4_101,Q4,,2023-05-17,MTA NYCT_8454,,,40.704288,-73.793159,202.68,,503622,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:20+00,JA_B3-Weekday-SDon-161200_MISC_893,Q17,,2023-05-16,MTA NYCT_8483,,,40.738861,-73.792961,15.75,,501394,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:29+00,QV_B3-Weekday-SDon-159900_MISC_333,Q27,,2023-05-16,MTA NYCT_8475,,,40.734455,-73.746017,292.48,,501633,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:12+00,UP_B3-Weekday-SDon-014800_B6_202,B6,,2023-05-17,MTA NYCT_7173,,,40.632847,-73.952858,281.20,,306340,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:18+00,MQ_B3-Weekday-SDon-017400_M42_301,M42,,2023-05-17,MTA NYCT_9711,,,40.762562,-74.000984,215.15,,803055,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:19+00,UP_B3-Weekday-SDon-017200_B36_401,B36,,2023-05-17,MTA NYCT_4877,,,40.575016,-73.986053,194.04,,307923,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:24+00,EN_B3-Weekday-SDon-014000_B82_602,B82,,2023-05-17,MTA NYCT_4837,,,40.647533,-73.898582,32.57,,304071,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:39+00,EN_B3-Weekday-SDon-018000_B15_101,B15,,2023-05-17,MTA NYCT_4827,,,40.667492,-73.880043,203.16,,301039,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:34+00,UP_B3-Weekday-SDon-017000_B3_101,B3,,2023-05-17,MTA NYCT_4862,,,40.596935,-73.973572,184.83,,300274,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:39+00,EN_B3-Weekday-SDon-016000_Q24_401,Q56,,2023-05-17,MTA NYCT_4842,,,40.701881,-73.805496,10.01,,504984,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:32+00,EN_B3-Weekday-SDon-018000_B15_106,B15,,2023-05-17,MTA NYCT_4841,,,40.675804,-73.930359,357.24,,307813,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:19+00,EN_B3-Weekday-SDon-012000_B15_102,B15,,2023-05-17,MTA NYCT_4844,,,40.661983,-73.824654,353.27,,904254,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:37+00,GA_B3-Weekday-SDon-015000_B62_801,B62,,2023-05-17,MTA NYCT_7232,,,40.749718,-73.939079,49.40,,504413,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:20+00,YU_B3-Weekday-SDon-018000_S6292_472,S62,,2023-05-17,MTA NYCT_8582,,,40.624115,-74.094223,220.28,,200575,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:14+00,YU_B3-Weekday-SDon-017000_S6292_473,S62,,2023-05-17,MTA NYCT_8589,,,40.618324,-74.101074,45.90,,200546,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:10+00,YU_B3-Weekday-SDon-015000_S6292_471,S62,,2023-05-17,MTA NYCT_8599,,,40.586548,-74.198868,68.67,,203175,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:18+00,MV_B3-Weekday-SDon-018000_M96_801,M96,,2023-05-17,MTA NYCT_9811,,,40.783501,-73.945358,337.54,,903003,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:37+00,JG_B3-Weekday-SDon-018000_B35_502,B35,,2023-05-17,MTA NYCT_1099,,,40.644207,-73.992218,328.86,,302687,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:22+00,GH_B3-Weekday-SDon-019000_BX24_201,BX24,,2023-05-17,MTA NYCT_9816,,,40.853176,-73.839287,229.45,,104537,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:15+00,QV_B3-Weekday-SDon-017000_Q27_401,Q27,,2023-05-17,MTA NYCT_8521,,,40.751976,-73.758850,130.91,,501667,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:20+00,QV_B3-Weekday-SDon-016500_Q36_501,Q36,,2023-05-17,MTA NYCT_8504,,,40.729309,-73.708313,192.18,,501945,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:20+00,GA_B3-Weekday-SDon-015000_B62_802,B62,,2023-05-17,MTA NYCT_7202,,,40.700245,-73.980408,85.03,,306834,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:17+00,QV_B3-Weekday-SDon-018200_Q83_651,Q83,,2023-05-17,MTA NYCT_8528,,,40.701202,-73.750061,194.68,,500320,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:18+00,WF_B3-Weekday-SDon-015100_BX36_702,BX36,,2023-05-17,MTA NYCT_1025,,,40.849323,-73.935333,233.81,,403670,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:35+00,WF_B3-Weekday-SDon-015000_BX19_301,BX19,,2023-05-17,MTA NYCT_1024,,,40.859112,-73.880791,78.33,,902030,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:21+00,WF_B3-Weekday-SDon-015000_BX36_701,BX36,,2023-05-17,MTA NYCT_1052,,,40.820518,-73.851532,283.59,,102411,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:18+00,WF_B3-Weekday-SDon-016300_BX35_851,BX35,,2023-05-17,MTA NYCT_1059,,,40.830471,-73.903297,219.64,,102316,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:37+00,WF_B3-Weekday-SDon-015000_BX19_302,BX19,,2023-05-17,MTA NYCT_1063,,,40.815704,-73.916840,156.16,,104233,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:30+00,EN_B3-Weekday-SDon-019000_B12_1,B12,,2023-05-17,MTA NYCT_9532,,,40.655071,-73.955788,3.45,,301313,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:09+00,CA_B3-Weekday-SDon-016500_S4696_41,S46,,2023-05-17,MTA NYCT_8220,,,40.634693,-74.115891,6.20,,200267,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:29+00,CA_B3-Weekday-SDon-018000_MISC_203,S51,,2023-05-17,MTA NYCT_8222,,,40.620903,-74.071320,308.66,,200189,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:22+00,GA_B3-Weekday-SDon-018000_B60_701,B60,,2023-05-17,MTA NYCT_9559,,,40.672646,-73.911255,84.82,,307804,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:25+00,GA_B3-Weekday-SDon-016500_B48_502,B48,,2023-05-17,MTA NYCT_9556,,,40.678799,-73.955231,278.00,,303880,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:20+00,CA_B3-Weekday-SDon-017000_S4090_3,S40,,2023-05-17,MTA NYCT_8219,,,40.642063,-74.115166,32.57,,200034,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:37+00,CA_B3-Weekday-SDon-015000_S4898_60,S48,,2023-05-17,MTA NYCT_8212,,,40.634319,-74.166245,87.61,,203418,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:26+00,GA_B3-Weekday-SDon-018300_Q59_903,Q59,,2023-05-17,MTA NYCT_9542,,,40.714333,-73.956993,345.07,,309445,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:35+00,GA_B3-Weekday-SDon-018500_B47_401,B47,,2023-05-17,MTA NYCT_9547,,,40.688480,-73.923820,281.07,,302308,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:27+00,GA_B3-Weekday-SDon-018000_B60_702,B60,,2023-05-17,MTA NYCT_9539,,,40.707363,-73.942711,5.75,,305029,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:38+00,CA_B3-Weekday-SDon-018000_MISC_205,S51,,2023-05-17,MTA NYCT_8207,,,40.582962,-74.073799,46.53,,200111,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:20+00,CA_B3-Weekday-SDon-016700_S53_90,S53,,2023-05-17,MTA NYCT_8243,,,40.602543,-74.056931,17.69,,307203,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:23+00,OF_B3-Weekday-SDon-016000_M7_202,M7,,2023-05-17,MTA NYCT_9561,,,40.803593,-73.953453,336.69,,401045,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:32+00,CA_B3-Weekday-SDon-015000_MISC_201,S46,,2023-05-17,MTA NYCT_8229,,,40.601650,-74.192657,17.20,,203386,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:30+00,GA_B3-Weekday-SDon-019000_B47_402,B47,,2023-05-17,MTA NYCT_9501,,,40.617867,-73.916595,138.15,,307397,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:29+00,KB_B3-Weekday-SDon-015500_BX9_601,BX9,,2023-05-17,MTA NYCT_5967,,,40.851971,-73.882088,255.96,,100642,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:38+00,WF_B3-Weekday-SDon-019100_BX6_102,BX6,,2023-05-17,MTA NYCT_5953,,,40.830906,-73.941414,337.17,,400268,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:19+00,KB_B3-Weekday-SDon-018000_BX15_802,BX15,,2023-05-17,MTA NYCT_5974,,,40.834930,-73.903572,235.78,,102953,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:37+00,CS_B3-Weekday-SDon-017000_Q20_252,Q20A,,2023-05-17,MTA NYCT_4685,,,40.739922,-73.824898,101.14,,502172,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:26+00,MV_B3-Weekday-SDon-015500_M104_101,M104,,2023-05-17,MTA NYCT_4673,,,40.757645,-73.985710,231.58,,405297,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:30+00,MV_B3-Weekday-SDon-019000_M2_201,M2,,2023-05-17,MTA NYCT_4690,,,40.841019,-73.939644,159.78,,400258,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:34+00,CH_B3-Weekday-SDon-018000_S78_230,S78,,2023-05-17,MTA NYCT_8162,,,40.625416,-74.079292,226.88,,201084,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:35+00,CH_B3-Weekday-SDon-018000_S7484_211,S74,,2023-05-17,MTA NYCT_8155,,,40.544216,-74.209023,107.53,,203551,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:35+00,CH_B3-Weekday-SDon-014000_S78_231,S78,,2023-05-17,MTA NYCT_8159,,,40.617619,-74.074989,121.07,,201059,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:33+00,CA_B3-Weekday-SDon-014000_MISC_202,S48,,2023-05-17,MTA NYCT_8189,,,40.635983,-74.083099,20.73,,203972,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:25+00,OH_B3-Weekday-SDon-013200_M101_5,M102,,2023-05-17,MTA NYCT_5901,,,40.821251,-73.936081,337.26,,400087,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:21+00,OH_B3-Weekday-SDon-009300_M101_6,M101,,2023-05-17,MTA NYCT_5904,,,40.855705,-73.925346,54.27,,400448,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:15+00,OH_B3-Weekday-SDon-015300_M101_2,M101,,2023-05-17,MTA NYCT_5903,,,40.808468,-73.947151,157.08,,402508,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:13+00,OH_B3-Weekday-SDon-018000_M15_201,M15,,2023-05-17,MTA NYCT_5906,,,40.715172,-73.992325,62.62,,405320,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:24+00,CH_B3-Weekday-SDon-018000_MISC_101,S74,,2023-05-17,MTA NYCT_8171,,,40.612247,-74.087929,234.83,,201649,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:31+00,OH_B3-Weekday-SDon-018000_M125_401,M125,,2023-05-17,MTA NYCT_5920,,,40.807602,-73.945076,337.85,,402659,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:37+00,OH_B3-Weekday-SDon-018000_M15_203,M15,,2023-05-17,MTA NYCT_5924,,,40.803329,-73.932838,158.96,,401738,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:16+00,OH_B3-Weekday-SDon-013000_M101_3,M101,,2023-05-17,MTA NYCT_5913,,,40.738358,-73.983482,232.77,,403772,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:25+00,WF_B3-Weekday-SDon-018500_BX6_101,BX6,,2023-05-17,MTA NYCT_5950,,,40.820393,-73.890930,140.04,,103420,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:19+00,GH_B3-Weekday-SDon-017000_BX12_152,BX12,,2023-05-17,MTA NYCT_5941,,,40.858917,-73.886078,153.15,,100567,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:14+00,GH_B3-Weekday-SDon-015900_BX41_901,BX41,,2023-05-17,MTA NYCT_5946,,,40.877304,-73.866257,341.57,,802131,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:11+00,GH_B3-Weekday-SDon-017000_BX12_151,BX12,,2023-05-17,MTA NYCT_5948,,,40.858166,-73.884415,343.30,,104080,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:12+00,KB_B3-Weekday-SDon-018000_BX10_701,BX10,,2023-05-17,MTA NYCT_9654,,,40.877914,-73.916344,9.46,,103916,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:37+00,CA_B3-Weekday-SDon-018000_S4090_2,S40,,2023-05-17,MTA NYCT_8326,,,40.645081,-74.094498,193.36,,200057,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:39+00,KB_B3-Weekday-SDon-018000_BX10_702,BX10,,2023-05-17,MTA NYCT_9664,,,40.876961,-73.889664,51.98,,100018,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:17+00,GA_B3-Weekday-SDon-017600_B38_202,B38,,2023-05-17,MTA NYCT_4760,,,40.690369,-73.947029,6.64,,303029,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:21+00,GA_B3-Weekday-SDon-017500_B38_201,B38,,2023-05-17,MTA NYCT_4758,,,40.697460,-73.925941,225.50,,303078,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:34+00,UP_B3-Weekday-SDon-017800_B1_1,B1,,2023-05-17,MTA NYCT_4791,,,40.594704,-73.981865,328.65,,300109,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:27+00,UP_B3-Weekday-SDon-018000_B1_2,B1,,2023-05-17,MTA NYCT_4786,,,40.580826,-73.967491,74.48,,300019,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:15+00,CS_B3-Weekday-SDon-016900_Q12_2,Q12,,2023-05-17,MTA NYCT_4731,,,40.758579,-73.821716,194.73,,505048,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:39+00,FP_B3-Weekday-SDon-017000_B26_201,B52,,2023-05-17,MTA NYCT_7508,,,40.686600,-73.966484,186.58,,307575,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:29+00,GA_B3-Weekday-SDon-018200_Q59_902,Q59,,2023-05-17,MTA NYCT_7522,,,40.722080,-73.903763,199.82,,503742,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:36+00,MQ_B3-Weekday-SDon-018100_SBS14_701,M14D+,,2023-05-17,MTA NYCT_6224,,,40.728909,-73.976814,157.35,,401182,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:21+00,MQ_B3-Weekday-SDon-018400_SBS14_702,M14A+,,2023-05-17,MTA NYCT_6225,,,40.733582,-73.987907,337.71,,401191,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:20+00,UP_B3-Weekday-SDon-015000_B6_201,B6,,2023-05-17,MTA NYCT_7543,,,40.644493,-73.902954,137.91,,308003,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:39+00,JA_B3-Weekday-SDon-017200_Q5_201,Q5,,2023-05-17,MTA NYCT_8896,,,40.680096,-73.753571,354.34,,500552,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:15+00,YU_B3-Weekday-SDon-015000_SIM1_541,SIM1C,,2023-05-17,MTA NYCT_2678,,,40.563812,-74.116554,225.00,,201126,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:37+00,JG_B3-Weekday-SDon-015400_B68_952,B68,,2023-05-17,MTA NYCT_669,,,40.577751,-73.981682,280.98,,801074,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:11+00,FB_B3-Weekday-SDon-018000_B41_204,B41,,2023-05-17,MTA NYCT_7648,,,40.681541,-73.975632,305.82,,303297,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:20+00,FB_B3-Weekday-SDon-018000_B44_302,B44,,2023-05-17,MTA NYCT_7644,,,40.699074,-73.953285,280.89,,308354,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:14+00,WF_B3-Weekday-SDon-018000_BX11_201,BX11,,2023-05-17,MTA NYCT_696,,,40.840202,-73.917618,337.75,,102994,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:20+00,JA_B3-Weekday-SDon-160500_MISC_891,Q3,,2023-05-16,MTA NYCT_8926,,,40.671482,-73.764557,59.04,,500166,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:18+00,CS_B3-Weekday-SDon-017000_SBS44_905,Q44+,,2023-05-17,MTA NYCT_6016,,,40.802727,-73.830254,302.83,,502434,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:31+00,JG_B3-Weekday-SDon-017800_B8_101,B8,,2023-05-17,MTA NYCT_380,,,40.641697,-73.936417,183.43,,300866,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:23+00,JG_B3-Weekday-SDon-018000_B61_801,B61,,2023-05-17,MTA NYCT_398,,,40.684425,-74.002968,244.65,,305226,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:19+00,JG_B3-Weekday-SDon-015000_B43_452,B43,,2023-05-17,MTA NYCT_397,,,40.661705,-73.960846,183.42,,801030,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:14+00,CA_B3-Weekday-SDon-017000_S4898_61,S48,,2023-05-17,MTA NYCT_8696,,,40.626522,-74.129288,7.59,,201498,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:25+00,CS_B3-Weekday-SDon-018500_SBS44_908,Q44+,,2023-05-17,MTA NYCT_6087,,,40.701500,-73.804016,189.69,,504980,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:25+00,QV_B3-Weekday-SDon-019000_Q1_1,Q1,,2023-05-17,MTA NYCT_8640,,,40.707912,-73.796432,123.48,,500002,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:13+00,QV_B3-Weekday-SDon-016000_Q43_552,Q43,,2023-05-17,MTA NYCT_8645,,,40.736568,-73.711815,12.45,,502080,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:25+00,QV_B3-Weekday-SDon-016000_Q43_551,Q43,,2023-05-17,MTA NYCT_8643,,,40.701252,-73.808922,281.31,,904095,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:16+00,CS_B3-Weekday-SDon-158000_SBS44_976,Q44+,,2023-05-16,MTA NYCT_6000,,,40.705700,-73.809753,16.88,,502137,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:11+00,JG_B3-Weekday-SDon-015000_B43_451,B43,,2023-05-17,MTA NYCT_369,,,40.737236,-73.955765,5.83,,305287,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
2023-05-17 07:09:39+00,QV_B3-Weekday-SDon-016400_Q46_601,Q46,,2023-05-17,MTA NYCT_8655,,,40.714676,-73.831306,143.63,,904088,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844913,
